old_job_id,new_job_id,exp_id,latest_step_before_resume,latest_checkpoint_before_resume,pbs_path,train_run_dir,pbs_output_log,preserved_old_pbs_output,submitted_at
7173735.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173892.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K400_b1024_s20k_seed1,184,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out.prev_7173735_20260527_232311,2026-05-27T23:23:11Z,submitted,
7173736.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173893.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K800_b1024_s20k_seed1,72,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K800_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K800_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K800_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K800_b1024_s20k_seed1.pbs.out.prev_7173736_20260527_232311,2026-05-27T23:23:11Z,submitted,
7173876.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173930.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K1600_b512_s20k_seed1,138,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs.out.prev_7173876_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173877.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173931.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K400_b512_s20k_seed1,56,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs.out.prev_7173877_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173878.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173932.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K800_b512_s20k_seed1,78,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs.out.prev_7173878_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173879.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173933.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K1600_b512_s20k_seed1,168,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs.out.prev_7173879_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173880.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173934.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K400_b512_s20k_seed1,5269,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1/checkpoints/ckpt_step4999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out.prev_7173880_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173881.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173935.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K800_b512_s20k_seed1,121,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs.out.prev_7173881_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173882.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173936.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K1600_b512_s20k_seed1,73,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K1600_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K1600_b512_s20k_seed1.pbs.out.prev_7173882_20260527_235556,2026-05-27T23:55:56Z,submitted,
7173883.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173960.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K400_b512_s20k_seed1,183,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K400_b512_s20k_seed1.pbs.out.prev_7173883_20260528_002559,2026-05-28T00:25:59Z,submitted,
7173884.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173961.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K800_b512_s20k_seed1,287,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K800_b512_s20k_seed1.pbs.out.prev_7173884_20260528_002559,2026-05-28T00:25:59Z,submitted,
7173885.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173962.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K1600_b1024_s20k_seed1,76,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs.out.prev_7173885_20260528_002559,2026-05-28T00:25:59Z,submitted,
7173886.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173963.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K400_b1024_s20k_seed1,119,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs.out.prev_7173886_20260528_002559,2026-05-28T00:25:59Z,submitted,
7173887.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173969.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K800_b1024_s20k_seed1,21,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K800_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K800_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K800_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K800_b1024_s20k_seed1.pbs.out.prev_7173887_20260528_003520,2026-05-28T00:35:20Z,submitted,
7173891.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173970.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K1600_b1024_s20k_seed1,11,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K1600_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K1600_b1024_s20k_seed1.pbs.out.prev_7173891_20260528_003520,2026-05-28T00:35:20Z,submitted,
7173892.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173971.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K400_b1024_s20k_seed1,48,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out.prev_7173892_20260528_003520,2026-05-28T00:35:20Z,submitted,
7173888.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7173982.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_pipe_P32_equal_K1600_b1024_s20k_seed1,408,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_pipe_P32_equal_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_pipe_P32_equal_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K1600_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K1600_b1024_s20k_seed1.pbs.out.prev_7173888_20260528_005601,2026-05-28T00:56:01Z,submitted,
7173932.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174004.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K800_b512_s20k_seed1,78,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K800_b512_s20k_seed1.pbs.out.prev_7173932_20260528_012603,2026-05-28T01:26:03Z,submitted,
7173933.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174005.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K1600_b512_s20k_seed1,83,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K1600_b512_s20k_seed1.pbs.out.prev_7173933_20260528_012603,2026-05-28T01:26:03Z,submitted,
7173934.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174006.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K400_b512_s20k_seed1,5559,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1/checkpoints/ckpt_step4999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out.prev_7173934_20260528_012603,2026-05-28T01:26:03Z,submitted,
7173889.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174007.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_pipe_P32_equal_K400_b1024_s20k_seed1,759,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_pipe_P32_equal_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs.out.prev_7173889_20260528_012603,2026-05-28T01:26:03Z,submitted,
7173962.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174049.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K1600_b1024_s20k_seed1,40,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K1600_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K1600_b1024_s20k_seed1.pbs.out.prev_7173962_20260528_015609,2026-05-28T01:56:09Z,submitted,
7173963.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174050.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_ddp_fullk_K400_b1024_s20k_seed1,4,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_ddp_fullk_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_ddp_fullk_K400_b1024_s20k_seed1.pbs.out.prev_7173963_20260528_015609,2026-05-28T01:56:09Z,submitted,
7173971.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174051.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_single_fullk_K400_b1024_s20k_seed1,-1,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_single_fullk_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_single_fullk_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_single_fullk_K400_b1024_s20k_seed1.pbs.out.prev_7173971_20260528_015609,2026-05-28T01:56:09Z,submitted,
7173930.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174075.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K1600_b512_s20k_seed1,11,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K1600_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K1600_b512_s20k_seed1.pbs.out.prev_7173930_20260528_022618,2026-05-28T02:26:18Z,submitted,
7173931.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174076.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_ddp_fullk_K400_b512_s20k_seed1,34,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_ddp_fullk_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_ddp_fullk_K400_b512_s20k_seed1.pbs.out.prev_7173931_20260528_022618,2026-05-28T02:26:18Z,submitted,
7174006.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174077.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K400_b512_s20k_seed1,5416,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1/checkpoints/ckpt_step4999.pt,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K400_b512_s20k_seed1.pbs.out.prev_7174006_20260528_022618,2026-05-28T02:26:18Z,submitted,
7173935.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174078.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_pipe_P16_equal_K800_b512_s20k_seed1,-1,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_pipe_P16_equal_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_pipe_P16_equal_K800_b512_s20k_seed1.pbs.out.prev_7173935_20260528_022618,2026-05-28T02:26:18Z,submitted,
7174007.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174079.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S32_pipe_P32_equal_K400_b1024_s20k_seed1,525,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S32/S32_pipe_P32_equal_K400_b1024_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S32_pipe_P32_equal_K400_b1024_s20k_seed1.pbs.out.prev_7174007_20260528_022618,2026-05-28T02:26:18Z,submitted,
7173960.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174103.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K400_b512_s20k_seed1,161,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K400_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K400_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K400_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K400_b512_s20k_seed1.pbs.out.prev_7173960_20260528_025628,2026-05-28T02:56:28Z,submitted,
7173961.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,7174104.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,S16_single_fullk_K800_b512_s20k_seed1,8,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/pbs/S16_single_fullk_K800_b512_s20k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/runs/M0/S16/S16_single_fullk_K800_b512_s20k_seed1,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K800_b512_s20k_seed1.pbs.out,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_multinode_sweep/logs/S16_single_fullk_K800_b512_s20k_seed1.pbs.out.prev_7173961_20260528_025628,2026-05-28T02:56:28Z,submitted,
